frame_number,time_s,accumulated_signal_DN,ramp_to_ramp_std_DN,fractional_rolloff,initial_linear_model_DN
1.910000000000000000e+02,1.112655644444444363e+02,1.522000000000000000e+03,1.113552872566004304e+01,-6.613756613756516245e-03,1.512000000000000000e+03
1.920000000000000000e+02,1.118481066666666663e+02,1.532000000000000000e+03,1.250333288900736761e+01,-7.894736842105176677e-03,1.520000000000000000e+03
1.930000000000000000e+02,1.124306488888888822e+02,1.534000000000000000e+03,9.712534856222310609e+00,-3.926701570680535269e-03,1.528000000000000000e+03
1.940000000000000000e+02,1.130131911111110981e+02,1.543000000000000000e+03,1.167618659209132836e+01,-4.557291666666740682e-03,1.536000000000000000e+03
1.950000000000000000e+02,1.135957333333333281e+02,1.553000000000000000e+03,1.115048578911848765e+01,-5.829015544041471486e-03,1.544000000000000000e+03
1.960000000000000000e+02,1.141782755555555440e+02,1.561000000000000000e+03,1.115048578911848765e+01,-5.798969072164927852e-03,1.552000000000000000e+03
1.970000000000000000e+02,1.147608177777777740e+02,1.563000000000000000e+03,9.018499505645788616e+00,-1.923076923076916245e-03,1.560000000000000000e+03
1.980000000000000000e+02,1.153433599999999899e+02,1.571000000000000000e+03,1.113552872566004304e+01,-1.913265306122458043e-03,1.568000000000000000e+03
1.990000000000000000e+02,1.159259022222222200e+02,1.579000000000000000e+03,1.059874206372309757e+01,-1.903553299492433126e-03,1.576000000000000000e+03
2.000000000000000000e+02,1.165084444444444358e+02,1.588000000000000000e+03,1.014889156509221912e+01,-2.525252525252597025e-03,1.584000000000000000e+03
2.010000000000000000e+02,1.170909866666666659e+02,1.597000000000000000e+03,1.305118130030126089e+01,-3.140703517587883908e-03,1.592000000000000000e+03
2.020000000000000000e+02,1.176735288888888817e+02,1.601000000000000000e+03,1.059874206372309757e+01,-6.250000000000976996e-04,1.600000000000000000e+03
2.030000000000000000e+02,1.182560711111110976e+02,1.609000000000000000e+03,9.073771725877465499e+00,-6.218905472636926390e-04,1.608000000000000000e+03
2.040000000000000000e+02,1.188386133333333277e+02,1.615000000000000000e+03,1.101514109457220414e+01,6.188118811880638503e-04,1.616000000000000000e+03
2.050000000000000000e+02,1.194211555555555435e+02,1.627000000000000000e+03,1.026320287889376814e+01,-1.847290640394128047e-03,1.624000000000000000e+03
2.060000000000000000e+02,1.200036977777777736e+02,1.635000000000000000e+03,9.291573243177568386e+00,-1.838235294117751550e-03,1.632000000000000000e+03
2.070000000000000000e+02,1.205862399999999894e+02,1.642000000000000000e+03,9.609023536933049670e+00,-1.219512195121952303e-03,1.640000000000000000e+03
2.080000000000000000e+02,1.211687822222222195e+02,1.649000000000000000e+03,7.637626158259733344e+00,-6.067961165048263439e-04,1.648000000000000000e+03
2.090000000000000000e+02,1.217513244444444354e+02,1.653000000000000000e+03,6.506407098647711607e+00,1.811594202898558770e-03,1.656000000000000000e+03
2.100000000000000000e+02,1.223338666666666654e+02,1.662000000000000000e+03,9.539392014169456147e+00,1.201923076923128164e-03,1.664000000000000000e+03
2.110000000000000000e+02,1.229164088888888813e+02,1.669000000000000000e+03,7.505553499465134948e+00,1.794258373205792623e-03,1.672000000000000000e+03
2.120000000000000000e+02,1.234989511111110971e+02,1.679000000000000000e+03,8.504900548115381653e+00,5.952380952380931234e-04,1.680000000000000000e+03
2.130000000000000000e+02,1.240814933333333272e+02,1.688000000000000000e+03,1.248999599679679662e+01,0.000000000000000000e+00,1.688000000000000000e+03
2.140000000000000000e+02,1.246640355555555431e+02,1.693000000000000000e+03,1.006644591369433250e+01,1.768867924528350066e-03,1.696000000000000000e+03
2.150000000000000000e+02,1.252465777777777731e+02,1.698000000000000000e+03,8.544003745317530374e+00,3.521126760563375591e-03,1.704000000000000000e+03
2.160000000000000000e+02,1.258291199999999890e+02,1.708000000000000000e+03,9.018499505645788616e+00,2.336448598130869136e-03,1.712000000000000000e+03
2.170000000000000000e+02,1.264116622222222190e+02,1.717000000000000000e+03,7.767453465154028791e+00,1.744186046511608801e-03,1.720000000000000000e+03
2.180000000000000000e+02,1.269942044444444349e+02,1.725000000000000000e+03,1.069267662156362597e+01,1.736111111111160454e-03,1.728000000000000000e+03
2.190000000000000000e+02,1.275767466666666650e+02,1.731000000000000000e+03,1.096965511460288845e+01,2.880184331797264186e-03,1.736000000000000000e+03
2.200000000000000000e+02,1.281592888888888808e+02,1.737000000000000000e+03,1.001665280087781262e+01,4.013761467889898071e-03,1.744000000000000000e+03
2.210000000000000000e+02,1.287418311111111109e+02,1.746000000000000000e+03,9.165151389911679658e+00,3.424657534246589030e-03,1.752000000000000000e+03
2.220000000000000000e+02,1.293243733333333125e+02,1.751000000000000000e+03,1.000000000000000000e+01,5.113636363636375748e-03,1.760000000000000000e+03
2.230000000000000000e+02,1.299069155555555426e+02,1.758000000000000000e+03,1.101514109457220414e+01,5.656108597285047779e-03,1.768000000000000000e+03
2.240000000000000000e+02,1.304894577777777727e+02,1.767000000000000000e+03,9.539392014169456147e+00,5.067567567567543563e-03,1.776000000000000000e+03
2.250000000000000000e+02,1.310720000000000027e+02,1.772000000000000000e+03,9.539392014169456147e+00,6.726457399103158430e-03,1.784000000000000000e+03
2.260000000000000000e+02,1.316545422222222044e+02,1.784000000000000000e+03,1.289702808143540125e+01,4.464285714285698425e-03,1.792000000000000000e+03
2.270000000000000000e+02,1.322370844444444344e+02,1.790000000000000000e+03,1.001665280087781262e+01,5.555555555555535818e-03,1.800000000000000000e+03
2.280000000000000000e+02,1.328196266666666645e+02,1.795000000000000000e+03,1.201388086062673288e+01,7.190265486725633259e-03,1.808000000000000000e+03
2.290000000000000000e+02,1.334021688888888661e+02,1.805000000000000000e+03,1.014889156509221912e+01,6.057268722466924160e-03,1.816000000000000000e+03
2.300000000000000000e+02,1.339847111111110962e+02,1.814000000000000000e+03,1.006644591369433250e+01,5.482456140350921991e-03,1.824000000000000000e+03
2.310000000000000000e+02,1.345672533333333263e+02,1.821000000000000000e+03,1.305118130030126089e+01,6.004366812227046601e-03,1.832000000000000000e+03
2.320000000000000000e+02,1.351497955555555563e+02,1.833000000000000000e+03,1.550268793897798147e+01,3.804347826086962314e-03,1.840000000000000000e+03
2.330000000000000000e+02,1.357323377777777580e+02,1.840000000000000000e+03,1.474222959166398894e+01,4.329004329004293439e-03,1.848000000000000000e+03
2.340000000000000000e+02,1.363148799999999881e+02,1.850000000000000000e+03,1.379613472438325061e+01,3.232758620689613061e-03,1.856000000000000000e+03
2.350000000000000000e+02,1.368974222222222181e+02,1.854000000000000000e+03,1.250333288900736761e+01,5.364806866952842590e-03,1.864000000000000000e+03
2.360000000000000000e+02,1.374799644444444482e+02,1.862000000000000000e+03,1.422439219556791379e+01,5.341880341880322902e-03,1.872000000000000000e+03
2.370000000000000000e+02,1.380625066666666498e+02,1.867000000000000000e+03,1.305118130030126089e+01,6.914893617021244943e-03,1.880000000000000000e+03
2.380000000000000000e+02,1.386450488888888799e+02,1.875000000000000000e+03,1.418919776919517517e+01,6.885593220338992460e-03,1.888000000000000000e+03
2.390000000000000000e+02,1.392275911111111100e+02,1.886000000000000000e+03,1.484362938547488042e+01,5.274261603375518526e-03,1.896000000000000000e+03
2.400000000000000000e+02,1.398101333333333116e+02,1.893000000000000000e+03,1.429452109492770973e+01,5.777310924369727374e-03,1.904000000000000000e+03
2.410000000000000000e+02,1.403926755555555417e+02,1.901000000000000000e+03,1.607275126832159273e+01,5.753138075313857236e-03,1.912000000000000000e+03
2.420000000000000000e+02,1.409752177777777717e+02,1.907000000000000000e+03,1.553490693030805936e+01,6.770833333333281523e-03,1.920000000000000000e+03
2.430000000000000000e+02,1.415577600000000018e+02,1.914000000000000000e+03,1.234233905438241052e+01,7.261410788381716941e-03,1.928000000000000000e+03
2.440000000000000000e+02,1.421403022222222035e+02,1.919000000000000000e+03,1.594783161854091524e+01,8.780991735537146958e-03,1.936000000000000000e+03
2.450000000000000000e+02,1.427228444444444335e+02,1.928000000000000000e+03,1.379613472438325061e+01,8.230452674897081877e-03,1.944000000000000000e+03
2.460000000000000000e+02,1.433053866666666636e+02,1.935000000000000000e+03,1.513274595042155646e+01,8.709016393442570170e-03,1.952000000000000000e+03
2.470000000000000000e+02,1.438879288888888652e+02,1.945000000000000000e+03,1.550268793897798147e+01,7.653061224489832171e-03,1.960000000000000000e+03
2.480000000000000000e+02,1.444704711111110953e+02,1.954000000000000000e+03,1.709775813764288088e+01,7.113821138211351425e-03,1.968000000000000000e+03
2.490000000000000000e+02,1.450530133333333254e+02,1.960000000000000000e+03,1.571623364550171154e+01,8.097165991902799398e-03,1.976000000000000000e+03
2.500000000000000000e+02,1.456355555555555554e+02,1.969000000000000000e+03,1.721433511156714502e+01,7.560483870967749098e-03,1.984000000000000000e+03
2.510000000000000000e+02,1.462180977777777571e+02,1.972000000000000000e+03,1.484362938547488042e+01,1.004016064257029495e-02,1.992000000000000000e+03
2.520000000000000000e+02,1.468006399999999871e+02,1.982000000000000000e+03,1.361371857110809103e+01,9.000000000000007994e-03,2.000000000000000000e+03
2.530000000000000000e+02,1.473831822222222172e+02,1.989000000000000000e+03,1.587450786638754430e+01,9.462151394422302353e-03,2.008000000000000000e+03
2.540000000000000000e+02,1.479657244444444473e+02,1.996000000000000000e+03,1.594783161854091524e+01,9.920634920634885390e-03,2.016000000000000000e+03
2.550000000000000000e+02,1.485482666666666489e+02,2.006000000000000000e+03,1.530795000427337982e+01,8.893280632411015851e-03,2.024000000000000000e+03
2.560000000000000000e+02,1.491308088888888790e+02,2.010000000000000000e+03,1.386842937514314578e+01,1.082677165354328785e-02,2.032000000000000000e+03
2.570000000000000000e+02,1.497133511111111090e+02,2.014000000000000000e+03,1.464012750399849949e+01,1.274509803921564099e-02,2.040000000000000000e+03
2.580000000000000000e+02,1.502958933333333107e+02,2.025000000000000000e+03,1.322875655532295269e+01,1.123046875000000000e-02,2.048000000000000000e+03
2.590000000000000000e+02,1.508784355555555408e+02,2.031000000000000000e+03,1.539480431834065222e+01,1.215953307392991789e-02,2.056000000000000000e+03
2.600000000000000000e+02,1.514609777777777708e+02,2.040000000000000000e+03,1.550268793897798147e+01,1.162790697674420670e-02,2.064000000000000000e+03
2.610000000000000000e+02,1.520435200000000009e+02,2.048000000000000000e+03,1.331665623695878509e+01,1.158301158301155986e-02,2.072000000000000000e+03
2.620000000000000000e+02,1.526260622222222025e+02,2.054000000000000000e+03,1.436430761761016228e+01,1.249999999999995559e-02,2.080000000000000000e+03
2.630000000000000000e+02,1.532086044444444326e+02,2.064000000000000000e+03,1.587450786638754430e+01,1.149425287356320435e-02,2.088000000000000000e+03
2.640000000000000000e+02,1.537911466666666627e+02,2.071000000000000000e+03,1.415391583037476231e+01,1.192748091603057503e-02,2.096000000000000000e+03
2.650000000000000000e+02,1.543736888888888927e+02,2.075000000000000000e+03,1.322875655532295269e+01,1.378326996197720700e-02,2.104000000000000000e+03
2.660000000000000000e+02,1.549562311111110944e+02,2.086000000000000000e+03,1.357694123627753413e+01,1.231060606060607743e-02,2.112000000000000000e+03
2.670000000000000000e+02,1.555387733333333244e+02,2.091000000000000000e+03,1.436430761761016228e+01,1.367924528301889264e-02,2.120000000000000000e+03
2.680000000000000000e+02,1.561213155555555545e+02,2.100000000000000000e+03,1.513274595042155646e+01,1.315789473684214617e-02,2.128000000000000000e+03
2.690000000000000000e+02,1.567038577777777562e+02,2.107000000000000000e+03,1.331665623695878509e+01,1.357677902621723387e-02,2.136000000000000000e+03
2.700000000000000000e+02,1.572863999999999862e+02,2.113000000000000000e+03,1.266227994214838581e+01,1.445895522388063181e-02,2.144000000000000000e+03
2.710000000000000000e+02,1.578689422222222163e+02,2.123000000000000000e+03,1.389244398944980396e+01,1.347583643122673980e-02,2.152000000000000000e+03
2.720000000000000000e+02,1.584514844444444464e+02,2.126000000000000000e+03,1.123981020005824227e+01,1.574074074074072183e-02,2.160000000000000000e+03
2.730000000000000000e+02,1.590340266666666480e+02,2.130000000000000000e+03,1.212435565298214080e+01,1.752767527675280768e-02,2.168000000000000000e+03
2.740000000000000000e+02,1.596165688888888781e+02,2.138000000000000000e+03,1.159022576714247244e+01,1.746323529411764053e-02,2.176000000000000000e+03
2.750000000000000000e+02,1.601991111111111081e+02,2.147000000000000000e+03,1.497776129244064691e+01,1.694139194139199223e-02,2.184000000000000000e+03
2.760000000000000000e+02,1.607816533333333098e+02,2.151000000000000000e+03,1.150362261782493078e+01,1.870437956204384911e-02,2.192000000000000000e+03
2.770000000000000000e+02,1.613641955555555398e+02,2.159000000000000000e+03,1.450287327853806119e+01,1.863636363636367310e-02,2.200000000000000000e+03
2.780000000000000000e+02,1.619467377777777699e+02,2.167000000000000000e+03,1.357694123627753413e+01,1.856884057971019963e-02,2.208000000000000000e+03
2.790000000000000000e+02,1.625292800000000000e+02,2.172000000000000000e+03,1.153256259467079659e+01,1.985559566786998520e-02,2.216000000000000000e+03
2.800000000000000000e+02,1.631118222222222016e+02,2.182000000000000000e+03,1.167618659209132836e+01,1.888489208633092886e-02,2.224000000000000000e+03
2.810000000000000000e+02,1.636943644444444317e+02,2.190000000000000000e+03,1.289702808143540125e+01,1.881720430107525210e-02,2.232000000000000000e+03
2.820000000000000000e+02,1.642769066666666617e+02,2.198000000000000000e+03,1.594783161854091347e+01,1.875000000000004441e-02,2.240000000000000000e+03
2.830000000000000000e+02,1.648594488888888918e+02,2.207000000000000000e+03,1.587450786638754430e+01,1.823843416370107828e-02,2.248000000000000000e+03
2.840000000000000000e+02,1.654419911111110935e+02,2.210000000000000000e+03,1.305118130030126089e+01,2.039007092198585891e-02,2.256000000000000000e+03
2.850000000000000000e+02,1.660245333333333235e+02,2.219000000000000000e+03,1.123981020005824227e+01,1.987632508833925282e-02,2.264000000000000000e+03
2.860000000000000000e+02,1.666070755555555536e+02,2.229000000000000000e+03,1.305118130030126089e+01,1.892605633802812992e-02,2.272000000000000000e+03
2.870000000000000000e+02,1.671896177777777552e+02,2.235000000000000000e+03,1.289702808143540125e+01,1.973684210526316374e-02,2.280000000000000000e+03
2.880000000000000000e+02,1.677721599999999853e+02,2.244000000000000000e+03,1.135781669160054719e+01,1.923076923076927347e-02,2.288000000000000000e+03
2.890000000000000000e+02,1.683547022222222154e+02,2.248000000000000000e+03,1.331665623695878509e+01,2.090592334494778548e-02,2.296000000000000000e+03
2.900000000000000000e+02,1.689372444444444454e+02,2.255000000000000000e+03,1.374772708486752038e+01,2.126736111111116045e-02,2.304000000000000000e+03
2.910000000000000000e+02,1.695197866666666471e+02,2.266000000000000000e+03,1.307669683062202104e+01,1.989619377162632485e-02,2.312000000000000000e+03
2.920000000000000000e+02,1.701023288888888771e+02,2.270000000000000000e+03,1.530795000427337804e+01,2.155172413793104980e-02,2.320000000000000000e+03
2.930000000000000000e+02,1.706848711111111072e+02,2.277000000000000000e+03,1.209683154108270209e+01,2.190721649484539402e-02,2.328000000000000000e+03
2.940000000000000000e+02,1.712674133333333089e+02,2.283000000000000000e+03,1.429452109492770973e+01,2.268835616438358294e-02,2.336000000000000000e+03
2.950000000000000000e+02,1.718499555555555389e+02,2.287000000000000000e+03,1.464012750399849949e+01,2.431740614334465533e-02,2.344000000000000000e+03
2.960000000000000000e+02,1.724324977777777690e+02,2.298000000000000000e+03,1.386842937514314578e+01,2.295918367346938549e-02,2.352000000000000000e+03
2.970000000000000000e+02,1.730150399999999991e+02,2.308000000000000000e+03,1.628905563049415406e+01,2.203389830508473146e-02,2.360000000000000000e+03
2.980000000000000000e+02,1.735975822222222007e+02,2.314000000000000000e+03,1.665332799572906097e+01,2.280405405405405705e-02,2.368000000000000000e+03
2.990000000000000000e+02,1.741801244444444308e+02,2.323000000000000000e+03,1.644181660685136492e+01,2.230639730639727425e-02,2.376000000000000000e+03
3.000000000000000000e+02,1.747626666666666608e+02,2.331000000000000000e+03,1.514375558880072958e+01,2.223154362416102092e-02,2.384000000000000000e+03
3.010000000000000000e+02,1.753452088888888909e+02,2.336000000000000000e+03,1.436430761761016228e+01,2.341137123745817838e-02,2.392000000000000000e+03
3.020000000000000000e+02,1.759277511111110925e+02,2.345000000000000000e+03,1.537313674346694015e+01,2.291666666666669627e-02,2.400000000000000000e+03
3.030000000000000000e+02,1.765102933333333226e+02,2.348000000000000000e+03,1.594783161854091347e+01,2.491694352159468107e-02,2.408000000000000000e+03
3.040000000000000000e+02,1.770928355555555527e+02,2.358000000000000000e+03,1.644181660685136492e+01,2.400662251655627522e-02,2.416000000000000000e+03
3.050000000000000000e+02,1.776753777777777543e+02,2.363000000000000000e+03,1.682260384126072239e+01,2.516501650165015036e-02,2.424000000000000000e+03
3.060000000000000000e+02,1.782579199999999844e+02,2.371000000000000000e+03,1.682260384126072239e+01,2.508223684210530990e-02,2.432000000000000000e+03
3.070000000000000000e+02,1.788404622222222145e+02,2.381000000000000000e+03,1.814754345175493100e+01,2.418032786885249141e-02,2.440000000000000000e+03
3.080000000000000000e+02,1.794230044444444445e+02,2.389000000000000000e+03,1.890326250501043148e+01,2.410130718954250906e-02,2.448000000000000000e+03
3.090000000000000000e+02,1.800055466666666462e+02,2.397000000000000000e+03,1.646207763315432970e+01,2.402280130293155125e-02,2.456000000000000000e+03
3.100000000000000000e+02,1.805880888888888762e+02,2.404000000000000000e+03,1.628905563049415406e+01,2.435064935064934488e-02,2.464000000000000000e+03
3.110000000000000000e+02,1.811706311111111063e+02,2.412000000000000000e+03,1.652271164185830443e+01,2.427184466019416398e-02,2.472000000000000000e+03
3.120000000000000000e+02,1.817531733333333079e+02,2.418000000000000000e+03,1.824828759089465890e+01,2.500000000000002220e-02,2.480000000000000000e+03
3.130000000000000000e+02,1.823357155555555380e+02,2.426000000000000000e+03,1.734935157289747210e+01,2.491961414790999640e-02,2.488000000000000000e+03
3.140000000000000000e+02,1.829182577777777681e+02,2.433000000000000000e+03,1.709775813764288088e+01,2.524038461538458122e-02,2.496000000000000000e+03
3.150000000000000000e+02,1.835007999999999981e+02,2.438000000000000000e+03,1.814754345175493100e+01,2.635782747603832021e-02,2.504000000000000000e+03
3.160000000000000000e+02,1.840833422222221998e+02,2.448000000000000000e+03,2.007485989988473207e+01,2.547770700636942109e-02,2.512000000000000000e+03
3.170000000000000000e+02,1.846658844444444298e+02,2.454000000000000000e+03,1.562049935181330795e+01,2.619047619047620845e-02,2.520000000000000000e+03
3.180000000000000000e+02,1.852484266666666599e+02,2.459000000000000000e+03,1.700980109623076331e+01,2.729430379746833335e-02,2.528000000000000000e+03
3.190000000000000000e+02,1.858309688888888900e+02,2.466000000000000000e+03,2.107921567168316912e+01,2.760252365930604412e-02,2.536000000000000000e+03
3.200000000000000000e+02,1.864135111111110916e+02,2.471000000000000000e+03,1.692138686199607278e+01,2.869496855345909925e-02,2.544000000000000000e+03
3.210000000000000000e+02,1.869960533333333217e+02,2.478000000000000000e+03,1.514375558880072958e+01,2.899686520376176802e-02,2.552000000000000000e+03
3.220000000000000000e+02,1.875785955555555518e+02,2.486000000000000000e+03,2.025668613898466219e+01,2.890625000000002220e-02,2.560000000000000000e+03
3.230000000000000000e+02,1.881611377777777534e+02,2.494000000000000000e+03,1.890326250501043148e+01,2.881619937694701594e-02,2.568000000000000000e+03
3.240000000000000000e+02,1.887436799999999835e+02,2.496000000000000000e+03,1.814754345175493100e+01,3.105590062111796001e-02,2.576000000000000000e+03
3.250000000000000000e+02,1.893262222222222135e+02,2.505000000000000000e+03,1.761628034896508055e+01,3.057275541795667628e-02,2.584000000000000000e+03
3.260000000000000000e+02,1.899087644444444436e+02,2.513000000000000000e+03,1.858314648635513677e+01,3.047839506172844715e-02,2.592000000000000000e+03
3.270000000000000000e+02,1.904913066666666452e+02,2.520000000000000000e+03,1.665332799572906097e+01,3.076923076923077094e-02,2.600000000000000000e+03
3.280000000000000000e+02,1.910738488888888753e+02,2.527000000000000000e+03,1.493318452306807842e+01,3.105828220858897204e-02,2.608000000000000000e+03
3.290000000000000000e+02,1.916563911111111054e+02,2.531000000000000000e+03,1.670329308849006722e+01,3.249235474006118007e-02,2.616000000000000000e+03
3.300000000000000000e+02,1.922389333333333070e+02,2.536000000000000000e+03,1.563116545025780546e+01,3.353658536585368832e-02,2.624000000000000000e+03
3.310000000000000000e+02,1.928214755555555371e+02,2.546000000000000000e+03,1.665332799572906097e+01,3.267477203647417561e-02,2.632000000000000000e+03
3.320000000000000000e+02,1.934040177777777672e+02,2.556000000000000000e+03,1.929594085120840319e+01,3.181818181818185653e-02,2.640000000000000000e+03
3.330000000000000000e+02,1.939865599999999972e+02,2.566000000000000000e+03,1.907878402833891229e+01,3.096676737160120041e-02,2.648000000000000000e+03
3.340000000000000000e+02,1.945691022222221989e+02,2.569000000000000000e+03,1.607275126832159273e+01,3.275602409638556090e-02,2.656000000000000000e+03
3.350000000000000000e+02,1.951516444444444289e+02,2.572000000000000000e+03,1.418919776919517517e+01,3.453453453453458888e-02,2.664000000000000000e+03
3.360000000000000000e+02,1.957341866666666590e+02,2.583000000000000000e+03,1.607275126832159273e+01,3.330838323353291219e-02,2.672000000000000000e+03
3.370000000000000000e+02,1.963167288888888891e+02,2.591000000000000000e+03,1.562049935181330795e+01,3.320895522388056520e-02,2.680000000000000000e+03
3.380000000000000000e+02,1.968992711111110907e+02,2.595000000000000000e+03,1.550268793897797970e+01,3.459821428571430157e-02,2.688000000000000000e+03
3.390000000000000000e+02,1.974818133333333208e+02,2.603000000000000000e+03,1.686218649325565266e+01,3.449554896142437155e-02,2.696000000000000000e+03
3.400000000000000000e+02,1.980643555555555508e+02,2.606000000000000000e+03,1.473091986265623454e+01,3.624260355029584879e-02,2.704000000000000000e+03
3.410000000000000000e+02,1.986468977777777525e+02,2.614000000000000000e+03,1.386842937514314578e+01,3.613569321533927070e-02,2.712000000000000000e+03
3.420000000000000000e+02,1.992294399999999825e+02,2.623000000000000000e+03,1.738773514099329986e+01,3.566176470588233727e-02,2.720000000000000000e+03
3.430000000000000000e+02,1.998119822222222126e+02,2.629000000000000000e+03,1.609347693943108126e+01,3.629032258064512906e-02,2.728000000000000000e+03
3.440000000000000000e+02,2.003945244444444427e+02,2.633000000000000000e+03,1.609347693943108126e+01,3.764619883040931647e-02,2.736000000000000000e+03
3.450000000000000000e+02,2.009770666666666443e+02,2.641000000000000000e+03,1.457166199626292880e+01,3.753644314868809229e-02,2.744000000000000000e+03
3.460000000000000000e+02,2.015596088888888744e+02,2.648000000000000000e+03,1.285820101465727205e+01,3.779069767441856076e-02,2.752000000000000000e+03
3.470000000000000000e+02,2.021421511111111045e+02,2.660000000000000000e+03,1.385640646055101755e+01,3.623188405797106437e-02,2.760000000000000000e+03
3.480000000000000000e+02,2.027246933333333061e+02,2.662000000000000000e+03,1.594783161854091347e+01,3.829479768786125948e-02,2.768000000000000000e+03
3.490000000000000000e+02,2.033072355555555362e+02,2.671000000000000000e+03,1.778576209593880009e+01,3.782420749279535865e-02,2.776000000000000000e+03
3.500000000000000000e+02,2.038897777777777662e+02,2.678000000000000000e+03,1.777638883463117736e+01,3.807471264367812136e-02,2.784000000000000000e+03
3.510000000000000000e+02,2.044723199999999963e+02,2.686000000000000000e+03,1.514375558880072958e+01,3.796561604584525185e-02,2.792000000000000000e+03
3.520000000000000000e+02,2.050548622222221979e+02,2.694000000000000000e+03,1.587450786638754430e+01,3.785714285714281147e-02,2.800000000000000000e+03
3.530000000000000000e+02,2.056374044444444280e+02,2.696000000000000000e+03,1.747378989610820810e+01,3.988603988603989237e-02,2.808000000000000000e+03
3.540000000000000000e+02,2.062199466666666581e+02,2.705000000000000000e+03,2.042057785666213832e+01,3.941761363636364646e-02,2.816000000000000000e+03
3.550000000000000000e+02,2.068024888888888881e+02,2.713500000000000000e+03,1.786290383261728465e+01,3.912889518413598111e-02,2.824000000000000000e+03
3.560000000000000000e+02,2.073850311111110898e+02,2.719000000000000000e+03,1.686218649325565266e+01,3.990112994350281106e-02,2.832000000000000000e+03
3.570000000000000000e+02,2.079675733333333199e+02,2.726000000000000000e+03,1.558845726811989607e+01,4.014084507042248173e-02,2.840000000000000000e+03
3.580000000000000000e+02,2.085501155555555499e+02,2.734000000000000000e+03,1.819340539866025352e+01,4.002808988764039455e-02,2.848000000000000000e+03
3.590000000000000000e+02,2.091326577777777516e+02,2.740000000000000000e+03,1.819340539866025352e+01,4.061624649859940650e-02,2.856000000000000000e+03
3.600000000000000000e+02,2.097151999999999816e+02,2.746000000000000000e+03,1.795364401266030896e+01,4.120111731843578706e-02,2.864000000000000000e+03
3.610000000000000000e+02,2.102977422222222117e+02,2.752000000000000000e+03,1.817507450695411464e+01,4.178272980501396283e-02,2.872000000000000000e+03
3.620000000000000000e+02,2.108802844444444418e+02,2.759000000000000000e+03,1.852025917745213590e+01,4.201388888888890616e-02,2.880000000000000000e+03
3.630000000000000000e+02,2.114628266666666434e+02,2.768000000000000000e+03,2.003330560175562525e+01,4.155124653739616924e-02,2.888000000000000000e+03
3.640000000000000000e+02,2.120453688888888735e+02,2.772000000000000000e+03,1.890326250501043148e+01,4.281767955801107917e-02,2.896000000000000000e+03
3.650000000000000000e+02,2.126279111111111035e+02,2.776000000000000000e+03,1.833939293797189052e+01,4.407713498622589654e-02,2.904000000000000000e+03
3.660000000000000000e+02,2.132104533333333052e+02,2.783000000000000000e+03,1.985782801147530563e+01,4.429945054945050309e-02,2.912000000000000000e+03
3.670000000000000000e+02,2.137929955555555352e+02,2.789000000000000000e+03,1.702204453054920208e+01,4.486301369863010535e-02,2.920000000000000000e+03
3.680000000000000000e+02,2.143755377777777653e+02,2.799000000000000000e+03,1.761628034896508055e+01,4.405737704918033515e-02,2.928000000000000000e+03
3.690000000000000000e+02,2.149580799999999954e+02,2.806000000000000000e+03,1.946792233393178506e+01,4.427792915531336693e-02,2.936000000000000000e+03
3.700000000000000000e+02,2.155406222222221970e+02,2.812000000000000000e+03,1.761628034896508055e+01,4.483695652173913526e-02,2.944000000000000000e+03
3.710000000000000000e+02,2.161231644444444271e+02,2.820000000000000000e+03,2.042057785666213832e+01,4.471544715447151042e-02,2.952000000000000000e+03
3.720000000000000000e+02,2.167057066666666572e+02,2.830000000000000000e+03,1.858314648635513677e+01,4.391891891891896993e-02,2.960000000000000000e+03
3.730000000000000000e+02,2.172882488888888872e+02,2.830000000000000000e+03,1.913983629327412217e+01,4.649595687331531391e-02,2.968000000000000000e+03
3.740000000000000000e+02,2.178707911111110889e+02,2.838000000000000000e+03,1.795364401266030896e+01,4.637096774193549820e-02,2.976000000000000000e+03
3.750000000000000000e+02,2.184533333333333189e+02,2.849000000000000000e+03,2.157158624981791561e+01,4.524128686327077986e-02,2.984000000000000000e+03
3.760000000000000000e+02,2.190358755555555490e+02,2.852000000000000000e+03,2.003330560175562525e+01,4.679144385026734465e-02,2.992000000000000000e+03
3.770000000000000000e+02,2.196184177777777506e+02,2.860000000000000000e+03,1.985782801147530563e+01,4.666666666666663410e-02,3.000000000000000000e+03
3.780000000000000000e+02,2.202009599999999807e+02,2.862000000000000000e+03,1.823001188516708737e+01,4.853723404255316787e-02,3.008000000000000000e+03
3.790000000000000000e+02,2.207835022222222108e+02,2.871000000000000000e+03,1.887679351302369213e+01,4.807692307692312816e-02,3.016000000000000000e+03
3.800000000000000000e+02,2.213660444444444408e+02,2.879000000000000000e+03,1.913983629327412217e+01,4.794973544973546442e-02,3.024000000000000000e+03
3.810000000000000000e+02,2.219485866666666425e+02,2.883000000000000000e+03,1.823001188516708737e+01,4.914248021108180708e-02,3.032000000000000000e+03
3.820000000000000000e+02,2.225311288888888726e+02,2.893000000000000000e+03,1.789785834487839722e+01,4.835526315789473450e-02,3.040000000000000000e+03
3.830000000000000000e+02,2.231136711111111026e+02,2.896000000000000000e+03,1.985782801147530563e+01,4.986876640419946050e-02,3.048000000000000000e+03
